id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
712770080794651596,"Light & spacious 1 bed flat in Clifton, Bristol",44988931,Sarah,,Clifton Down,51.4602,-2.61255,Entire home/apt,81,2,2,2022-10-23,0.81,1,0,2,
712833085317947985,Cozy one bedroom flat with enclosed courtyard,54065846,Solveig,,Avonmouth & Lawrence Weston,51.4888176,-2.6764016,Entire home/apt,95,2,1,2022-11-03,0.54,1,47,1,
714194496650794954,"Spacious, clean double room in central Bristol",37611118,Emma,,Bedminster,51.43973,-2.60448,Private room,70,1,17,2022-12-18,6.80,1,80,17,
714308373733589743,Cheerful townhouse in St Werburgh’s,478850941,Sara,,Ashley,51.46764,-2.57845,Private room,36,1,18,2022-12-22,8.06,1,152,18,
714389969099959755,Fernbank One Bed with Garden,65192629,Hopewell,,Cotham,51.46937,-2.60338,Entire home/apt,91,1,14,2022-11-11,4.72,141,0,14,
714407001452725844,Peaceful Totterdown guest room,2914031,Charlie,,Knowle,51.44012,-2.57,Private room,45,1,3,2022-11-03,0.98,1,42,3,
714505521907618282,A Family Home Alongside St Andrew's Park,20053922,Joanna,,Ashley,51.47274926188785,-2.5836901366710663,Entire home/apt,161,2,2,2022-11-20,0.81,1,0,2,
714938595720686879,Luxury Quayside 2 Bed Townhouse Overlooking The Ha,65192629,Hopewell,,Hotwells & Harbourside,51.44661,-2.61939,Entire home/apt,196,2,0,,,141,64,0,
714950210277048458,Birchdale by Mia Living  Stunning 4 Bed House,392115476,Mia,,Hengrove & Whitchurch Park,51.42499,-2.57264,Entire home/apt,196,2,3,2022-10-09,0.87,7,4,3,
714981042941994423,Modern 2 Bedroom Apartment in BS3,276357822,Tom,,Bedminster,51.43676322647046,-2.605241627508541,Entire home/apt,105,2,1,2022-09-23,0.31,1,178,1,
715032453445169464,Saldholme House - Hopewell,65192629,Hopewell,,Brislington West,51.44104,-2.55583,Entire home/apt,79,1,3,2022-11-18,1.11,141,5,3,
715146591000919246,Double room in maisonette in converted church,39256953,Alex,,Redland,51.47365,-2.59857,Entire home/apt,120,5,4,2022-10-24,1.36,1,108,4,
715202106389232852,Cheerful two bedroom home in St Werburghs,15580753,Rollo,,Ashley,51.47017,-2.57636,Entire home/apt,132,4,0,,,1,0,0,
715219475913196745,Beautiful period apartment in the heart of Clifton,445795769,Gavin,,Clifton,51.45903,-2.62123,Entire home/apt,245,2,8,2022-12-26,3.24,1,343,8,
715781654350434666,Stunning 2 bed Eco-Build in Central Bristol,479481342,Tye,,Ashley,51.46225,-2.58522,Entire home/apt,108,1,13,2022-12-18,5.42,1,302,13,
715989209971139712,Bedroom available in top floor apartment,23157449,Paul,,Bishopston & Ashley Down,51.477,-2.58091,Private room,60,4,3,2022-10-14,0.91,1,349,3,
717422708768922095,Spacious 3 bed house with Garden and HOT-TUB.,172722778,Rochelle,,Knowle,51.43027,-2.56319,Entire home/apt,186,2,2,2022-11-28,1.58,1,175,2,
718092321336710831,Lovely 2 bedroom flat with off street parking.,310939001,Ruth,,St George West,51.4618115,-2.5402695,Entire home/apt,79,2,5,2022-10-30,2.05,1,160,5,
718615089339216242,Spacious House with a large garden and driveway,479804344,Helena,,Stockwood,51.4217448,-2.5613341,Private room,55,1,2,2022-10-02,0.67,1,365,2,
718791314592080993,Bright unique 2 bed in great location.,14939735,Tim,,Ashley,51.46316,-2.58934,Entire home/apt,154,1,9,2022-12-20,3.51,1,175,9,
719306013157139044,Stunning 1-bed flat with views over Bristol,127495222,Jordan,,Southville,51.44272,-2.61191,Entire home/apt,95,2,2,2022-11-13,0.67,1,352,2,
719422071901132843,Lovely 2 bed flat in Greenbank near Easton,476801709,Taz,,Easton,51.46679,-2.55649,Entire home/apt,200,1,0,,,4,90,0,
720054918142743663,Lovely double room with own bathroom,299010232,Lisa,,Brislington West,51.44313,-2.56314,Private room,100,1,4,2022-10-20,1.22,2,362,4,
720066202272858899,Lovely 1 bedroom flat with free allocated parking,16158377,H,,Windmill Hill,51.44365,-2.57829,Entire home/apt,66,2,6,2022-12-11,2.05,1,0,6,
720762311098743204,Your Apartment Redcliffe Parade No9 I Lower Ground,125651447,Your Apartment,,Central,51.44721,-2.59277,Entire home/apt,118,1,3,2022-11-06,0.97,67,344,3,
720999785559450884,Luxury Apartment at the Heart of Clifton Village,153795797,Flavia,,Clifton,51.4555903,-2.6230977,Private room,130,1,0,,,1,365,0,
721051570694750550,Cotham House by Prescott Apartments,154152507,Callum,,Cotham,51.46295,-2.59651,Entire home/apt,137,15,0,,,7,312,0,
721063700688090695,Cotham House by Prescott Apartments,154152507,Callum,,Cotham,51.46249,-2.59763,Entire home/apt,215,3,2,2022-10-24,0.81,7,64,2,
721596334450634668,Large Family Home with stunning city views,480576593,Adam,,Windmill Hill,51.44512,-2.5792,Entire home/apt,124,1,5,2022-12-03,3.26,1,48,5,
721725053333773249,Boho En-suite bedroom in city centre,415275955,Sandy,,Ashley,51.46686,-2.58793,Private room,69,1,0,,,6,361,0,
722284410473332295,Studio Apartment Central Bristol,45339093,Ali,,Ashley,51.46659482516089,-2.5800361920654202,Entire home/apt,61,2,2,2022-12-12,0.88,4,88,2,
722910002753482637,Modern 1 bed apartment on bustling North Street,119487206,Jay,,Southville,51.44212,-2.61632,Entire home/apt,70,2,9,2022-12-04,3.29,1,324,9,
723638771989966385,"Spacious Bristol flat, amazing view & free parking",89635640,Sian,,Westbury-on-Trym & Henleaze,51.48984,-2.6159,Entire home/apt,65,4,1,2022-12-12,1,1,24,1,
723669730091594561,Cheerful 4 Bedroom House,38690883,Jim,,Bishopsworth,51.43036980000001,-2.6110004,Entire home/apt,98,10,0,,,1,94,0,
723767872376699773,Room in a cheerful and arty home in Bristol,110932305,Savannah,,Easton,51.46185,-2.55709,Private room,55,1,1,2022-10-30,0.50,1,348,1,
724301293309857885,HUGE Garden Flat with 2-car Garage,370595173,Zunetta,,Cotham,51.46343,-2.5931,Entire home/apt,197,2,5,2022-12-04,2.83,1,15,5,
724445030900134539,Muller house is a beautifully designed and Comfortable 3 bedroom with street parking sleeping up to 7 guests,17145557,Pillow,,Lockleaze,51.48003,-2.5762,Entire home/apt,238,2,0,,,2,0,0,
725183453425930327,Beaufort House Standard 2 Bed (1.5 beds),201996822,Samuel(BH),,Clifton Down,51.46525,-2.61645,Entire home/apt,160,1,0,,,4,10,0,
725915047686324639,Serviced studio St Pauls Bristol,45339093,Ali,,Ashley,51.46771,-2.5793,Entire home/apt,60,4,1,2022-12-03,1,4,84,1,
725922602156428994,Lovely room near city centre(room2),307889647,Lailson,,Lawrence Hill,51.45815,-2.58112,Private room,49,1,0,,,4,359,0,
725969752794507060,Lovely double room in Clifton,378647989,Lisa,,Clifton Down,51.46401561150205,-2.611318565905094,Private room,59,1,6,2022-12-11,5.45,1,141,6,
726026897658543014,Cosy cottage close to the harbourside,255537784,Amanda,,Clifton,51.45203,-2.61882,Entire home/apt,110,1,16,2022-12-04,5.45,1,0,16,
726058067834986966,The Penthouse BS3,236481623,Mairead,,Southville,51.44121,-2.61365,Entire home/apt,124,2,3,2022-12-22,3,34,306,3,
726471032322442713,Sydenham House - Hopewell,65192629,Hopewell,,Windmill Hill,51.43971,-2.57157,Entire home/apt,143,1,4,2022-11-13,1.52,141,57,4,
726515749988163211,Alliance House - Hopewell,65192629,Hopewell,,Central,51.45245,-2.59616,Entire home/apt,84,1,0,,,141,318,0,
727296252094901841,Stylish two-bedroom Victorian terrace,57939827,Charlie,,Brislington West,51.44112,-2.55432,Entire home/apt,114,1,8,2022-12-18,4.44,3,0,8,
728135751809002344,Lovely 2 Bedroom Flat in Clifton with Parking,128116966,Mohammad,,Clifton Down,51.4652,-2.61432,Entire home/apt,110,14,1,2022-12-03,1,1,180,1,
729374393110071302,Lovely 2-bedroom flat with parking,55791929,Sam,,Bishopston & Ashley Down,51.4782923,-2.5811802,Entire home/apt,90,5,1,2022-12-12,1,1,323,1,
729436476948154997,Fantastic 4-bedroom serviced apartment and parking,482022953,Lucy,,Clifton Down,51.468515,-2.613881,Entire home/apt,241,2,5,2022-12-07,2.50,1,163,5,
729457024950483147,Large 5-bedroom home set in stunning grounds.,482025947,Alison,,Stoke Bishop,51.47598319999999,-2.6294162,Entire home/apt,300,3,0,,,1,252,0,
729595369935536886,Guest Room with Ensuite Bathroom,40812330,Jane,,Southville,51.4420446,-2.6126613,Private room,75,1,0,,,1,365,0,
729702143528355118,Clean cheerful 2 bedroom home in Bristol city,456801963,Samuel,,Hengrove & Whitchurch Park,51.41485,-2.56089,Entire home/apt,85,1,14,2022-12-18,5.60,2,328,14,
730148622202513679,Stockwood Apartment by Cliftonvalley Apartments,16630323,Matt,,Stockwood,51.41277,-2.55494,Entire home/apt,114,2,0,,,14,89,0,
730305993207161464,Studio central Bristol,45339093,Ali,,Ashley,51.46728,-2.57971,Entire home/apt,61,4,3,2022-12-10,1.61,4,85,3,
730332708387980588,Private room in a shared house in Brentry 4/115,275250241,Renan,,Henbury & Brentry,51.514218150145965,-2.599892020225525,Private room,28,1,1,2022-12-08,1,10,343,1,
731667942302398706,Classy Redland studio with leafy garden,42316654,Emma,,Cotham,51.46882,-2.60405,Entire home/apt,90,2,5,2022-11-27,2.27,1,53,5,
731683296842495805,Studio St Pauls Bristol,45339093,Ali,,Ashley,51.46739,-2.57955,Entire home/apt,71,4,1,2022-12-22,1,4,83,1,
731709168185316571,Quaint & cosy cabin chill space,134567896,Ryan,,Hillfields,51.47477,-2.53231,Private room,28,2,2,2022-10-19,0.79,1,70,2,
731723125814705732,Cheerful 3 bedroom home with garden,267411486,Lucy,,Hengrove & Whitchurch Park,51.41202,-2.56607,Entire home/apt,134,2,7,2022-12-11,4.57,1,258,7,
731804152734069848,Sleek and Stylish 2 bed in Clifton - Garden,389808641,Regal,,Clifton,51.45618,-2.61264,Entire home/apt,172,2,1,2022-10-28,0.48,3,362,1,
732552423305575229,"""Woodcroft Sanctuary"" Private Sauna + Forest views",973549,Joy,,Brislington East,51.44462,-2.54174,Entire home/apt,202,1,0,,,2,71,0,
733947734833047116,Beautiful Double Bedroom.,96325265,Host,,Clifton Down,51.46748,-2.60901,Private room,33,1,0,,,4,33,0,
734673587161499459,Private Room in Bishopston,58161343,Michael,,Bishopston & Ashley Down,51.48083,-2.58167,Private room,50,1,1,2022-10-16,0.41,1,353,1,
736009026596311469,2 bed 2 bath Luxury apt in Cabot circus !,61649970,Chantelle,,Central,51.45637,-2.58692,Entire home/apt,139,3,3,2022-11-13,1.50,1,348,3,
736042937664571088,Flat Wells road excellent access to Bristol,483281377,Rafaela,,Knowle,51.43123387223254,-2.5648665067459064,Entire home/apt,90,2,3,2022-12-04,1.73,1,357,3,
736219777548314365,3 double bedroom house,392784181,Hannah,,Stoke Bishop,51.4917,-2.64668,Entire home/apt,191,1,2,2022-12-11,1.54,2,121,2,
736742640808598023,Cosy 3 bed house with hot tub,316351487,Bex,,Brislington West,51.43878,-2.55258,Entire home/apt,186,1,9,2022-12-11,5.87,1,77,9,
736846149799172004,Modern 3 Bedroom House with free Parking,389808641,Regal,,Lockleaze,51.48415,-2.56969,Entire home/apt,257,2,2,2022-11-21,1.13,3,364,2,
737045164204684164,Bedroom in Bristol!,483487427,Pablo,,Eastville,51.47178,-2.55193,Private room,42,2,5,2022-12-04,2.24,2,365,5,
737445744182387373,Woodland Pod in Huge Garden in the City (Pear),20999681,Artemis,,Ashley,51.47277,-2.57786,Private room,40,2,5,2022-12-22,2.78,3,91,5,
739524466160446305,A comfortable room with private bathroom,427041288,Jane,,Westbury-on-Trym & Henleaze,51.4859133,-2.6053593,Private room,49,1,4,2022-12-12,3.64,1,352,4,
739546193584321427,"A new cosy, modern 2 bed house in a great location",483926986,Ryan,,Horfield,51.49080572733551,-2.5841200487333738,Entire home/apt,110,1,15,2022-12-11,6.72,1,361,15,
739755952402608903,Garden in Beautiful Home near Bristol Harbourside,431982920,Ron,,Southville,51.44272,-2.60404,Entire home/apt,185,1,3,2022-12-18,3,1,29,3,
739798486555850862,Stylish & Peaceful Victorian Home - Private Garden,483983742,Debs,,Bedminster,51.4387084,-2.6079271,Entire home/apt,74,2,0,,,1,36,0,
740611686464619685,"Beautiful, spacious 2 bedroom home in Bristol",72498569,Ellie,,St George Central,51.4664315,-2.5208694,Entire home/apt,96,2,2,2022-12-05,1.02,1,0,2,
741243637490391888,Nice bedroom in Bristol,483487427,Pablo,,Eastville,51.47198,-2.5519,Private room,42,2,3,2022-12-05,1.34,2,90,3,
741303278520213328,Luxurious en-suite double bedroom in city centre,38353354,Jaisleen,,Central,51.45497,-2.5947562,Private room,58,7,0,,,1,44,0,
741753252684183028,"Cosy, Victorian, 2-bed terraced house",12753868,Ross,,Bishopston & Ashley Down,51.48651,-2.58026,Entire home/apt,120,2,0,,,1,213,0,
741880043493666940,End terrace 4 bed in ashton with two bathrooms,19404394,Robert,,Bedminster,51.44046,-2.619,Entire home/apt,130,5,1,2022-11-29,1,5,150,1,
742563995328774386,"Arty room with sofabed, sofa and 'mini bar' desk.",31999039,Anita,,Easton,51.46949,-2.56521,Private room,40,7,0,,,4,350,0,
743308729529994727,Orchard Cottage chilled relaxing peaceful,469281729,Nita,,Brislington East,51.43270706795659,-2.5290176644921303,Entire home/apt,120,3,0,,,1,63,0,
743898515021094973,Cosy 3-bedroom family home with woodburner,30628167,Rebecca,,Brislington East,51.43678020000001,-2.5508728,Entire home/apt,190,2,0,,,1,149,0,
744000124894152041,Cosy room with own bathroom in vibrant Bedminster,484287877,Madeleine,,Bedminster,51.440970602859615,-2.601856319049063,Private room,50,1,7,2022-12-16,4.47,1,78,7,
744181378894162372,Double bedroom in Bristol,11755976,Neilor,,Eastville,51.47207,-2.55179,Private room,42,2,1,2022-10-31,0.51,1,361,1,
744197570569864721,Harbourside Bristol room,54883936,Alex,,Central,51.4473821,-2.5924126,Private room,65,1,2,2022-12-03,1.82,2,337,2,
744627663902485193,Sunny one bedroom home with garden & free parking,484857706,Jocelyn,,Filwood,51.43152,-2.59551,Entire home/apt,76,2,0,,,1,325,0,
744636560775176323,Quiet flat in Central Bristol,21476903,Joseph,,Lawrence Hill,51.45548,-2.58144,Private room,65,1,0,,,1,272,0,
744637909279195636,Central Modern Townhouse with Parking,484859134,Simon,,Windmill Hill,51.44031,-2.57348,Entire home/apt,190,2,2,2022-12-10,1.82,1,30,2,
744810025060675965,Cute and funky terraced house,356104035,Ben,,Windmill Hill,51.4421018,-2.5825262,Entire home/apt,113,2,0,,,1,162,0,
745320530959276243,Cosy attic room with great views of Bristol,116190124,Amy,,Bedminster,51.43337,-2.6129,Private room,35,5,0,,,1,130,0,
745460679026603052,"Carmen Eco-Pod  / Treehouse, Close to Cabot Circus",485025662,Suzanne,,Ashley,51.46162227709812,-2.5887439195739703,Entire home/apt,98,2,0,,,2,144,0,
745484221393640724,"Delores Eco-Pod / Treehouse, Walk to Cabot Circus",485025662,Suzanne,,Ashley,51.46164233053396,-2.588722461901851,Entire home/apt,98,2,5,2022-12-09,2.88,2,119,5,
745555624484013121,Serene & Spacious 2BD Flat in Clifton!,477821759,Peter,,Clifton Down,51.46614,-2.61663,Entire home/apt,99,4,0,,,1,352,0,
745695928028622003,1. Lovely room with free parking,101267565,Aneta,,Ashley,51.46332,-2.58736,Private room,46,1,0,,,22,300,0,
746056370605643501,City Centre Oasis with Stunning Roof Terrace,8185082,Roxy,,Central,51.456043594256116,-2.597667626983644,Entire home/apt,107,1,5,2022-12-12,2.94,2,66,5,
746879755563983085,Bristol City Stays - Studio 8,410588887,Louise,,Ashley,51.46069,-2.5859,Entire home/apt,103,2,4,2022-11-22,2.35,10,364,4,
746890167347042669,Bristol City Stays - Studio 1,410588887,Louise,,Ashley,51.45949,-2.58593,Entire home/apt,103,2,9,2022-12-18,5.29,10,361,9,
746904809142084778,Cottage hideaway in central Bristol with garden,485297002,Rose,,Central,51.4577,-2.59842,Entire home/apt,131,2,9,2022-12-19,5.51,1,281,9,
748560161650741032,Home in the Dings,84865356,Lesley,,Lawrence Hill,51.4535,-2.57627,Entire home/apt,149,1,7,2022-12-27,7,1,76,7,
748900321811127006,"Contemporary luxurious home, fabulous location",130398035,Tammy,,Stoke Bishop,51.47312,-2.63968,Entire home/apt,1500,1,0,,,1,335,0,
749723460401417962,Beautiful & cosy house with free parking,14322218,Ellen,,Cotham,51.46566,-2.60299,Entire home/apt,106,1,0,,,1,101,0,
749760742549961465,Charming two bedroom cosy cottage in Clifton,122166170,Simply Check In,,Clifton Down,51.46981,-2.61754,Entire home/apt,114,2,0,,,3,150,0,
749924612484282497,Welcoming Bedroom in this private house. Homely.,16014841,Jonalan,,Brislington West,51.44446,-2.55374,Private room,35,1,0,,,1,365,0,
749980759118932162,Grade II listed townhouse in the heart of Clifton,449147189,Scarlett,,Clifton,51.4555179,-2.6226996,Entire home/apt,244,2,4,2022-12-04,2.50,1,215,4,
750012194468599821,Late checkout stylish flat near centre & breakfast,183553545,Sarah,,Bedminster,51.4373893,-2.6036216,Entire home/apt,106,1,9,2022-12-18,5.74,1,324,9,
750368575745950137,Woodland Pod in Huge Garden in the City (Apple),20999681,Artemis,,Ashley,51.47387,-2.5768,Private room,40,2,2,2022-12-18,1.30,3,92,2,
750745892849931892,3 Bedroom Penthouse in Bristol,79680401,Josie,,St George Central,51.46059,-2.53444,Entire home/apt,150,7,0,,,1,62,0,
750770544840940475,The Bristol Abode - Sleeps 6 - Balcony,152788806,Pass The Property,,Central,51.4498,-2.58771,Entire home/apt,131,2,1,2022-12-11,1,21,85,1,
751216484074977240,Agate Street,65192629,Hopewell,,Bedminster,51.43919,-2.60947,Entire home/apt,113,1,4,2022-12-02,2.61,141,287,4,
751397158588924364,"Minimalist, cosy, central 2 bedroom house to rent",6588630,Lily,,Easton,51.46564,-2.5595,Entire home/apt,120,2,0,,,1,332,0,
751892504270005346,"New!  Luxury Clifton home, with parking & garden",28973233,Victoria,,Clifton Down,51.46205,-2.6132,Entire home/apt,196,2,0,,,1,61,0,
751909570139306312,"Amazing redland flat, Free Parking!",425039657,Fraser,,Redland,51.47611,-2.59982,Entire home/apt,118,2,5,2022-12-05,3.75,7,338,5,
752171835802567656,Cheerful 1-bedroom home near Bristol City Centre,218744148,Nazir,,Lawrence Hill,51.45617,-2.56594,Private room,75,1,1,2022-12-06,1,1,364,1,
752612410437913947,Private Cosy room with Workspace and hot tub,306973060,Marwa,,Ashley,51.46366,-2.57799,Private room,58,1,1,2022-12-23,1,1,360,1,
752749704708413369,Stylish 3 Bed Cottage in Bristol - Hot-tub,152788806,Pass The Property,,Brislington East,51.44004,-2.54658,Entire home/apt,214,2,1,2022-12-05,1,21,31,1,
752756049050523891,Contemporary garden flat in Clifton,158978666,Air360,,Clifton Down,51.4592,-2.61164,Entire home/apt,76,1,0,,,1,299,0,
752832632859260969,B&B  in Redland,73058779,Stephen,,Redland,51.4757482,-2.6029846,Private room,40,1,0,,,1,0,0,
753717662596305200,Double room by Eastville Park,4053495,Jess,,Eastville,51.47229,-2.55779,Private room,55,1,0,,,2,360,0,
754144164954826138,"Lovely private room, free parking, close airport",460854637,Patricia,,Hengrove & Whitchurch Park,51.41087386068127,-2.5901985168457036,Private room,25,1,0,,,1,38,0,
754147805480144548,"Large double room in Eco home, 5 mins to centre",6517732,Caroline,,Ashley,51.47445,-2.57683,Private room,60,2,0,,,1,364,0,
754803640008107896,"Cosy 2 Bed Victorian House, Close to St Marks Road",18059851,Patrick,,Easton,51.46619,-2.56404,Entire home/apt,239,1,0,,,1,180,0,
754917673722516144,Hotwells Apartment with Harbour View - Sleeps 4-6,236481623,Mairead,,Hotwells & Harbourside,51.44871,-2.61146,Entire home/apt,125,2,2,2022-12-21,1.71,34,363,2,
754968589358203668,Bright and comfortable private room in Bishopston,307121605,Shana,,Bishopston & Ashley Down,51.47808,-2.58612,Private room,55,1,3,2022-12-11,2.31,1,351,3,
